,iteration,smart_agent,strategy,agent,money
4329,110,wholesale,Dumber,Retail,-314.08450950347407
4330,110,wholesale,Dumber,Wholesale,-344.4077100648735
4331,110,wholesale,Dumber,Regional Warehouse,-293.04166959624274
4332,110,wholesale,Dumber,Factory,-314.08450950347407
4333,111,wholesale,Smart,Retail,1911.9045880383849
4334,111,wholesale,Smart,Wholesale,6653.517436397989
4335,111,wholesale,Smart,Regional Warehouse,7504.184942013922
4336,111,wholesale,Smart,Factory,1911.9045880383849
4337,111,wholesale,Dumb,Retail,116.68140458492957
4338,111,wholesale,Dumb,Wholesale,-1369.914230972491
4339,111,wholesale,Dumb,Regional Warehouse,-1164.3524176366836
4340,111,wholesale,Dumb,Factory,116.68140458492957
4341,111,wholesale,Dumber,Retail,-4727.2370144140905
4342,111,wholesale,Dumber,Wholesale,-1125.6945416410356
4343,111,wholesale,Dumber,Regional Warehouse,-960.3906332761501
4344,111,wholesale,Dumber,Factory,-4727.2370144140905
4345,112,wholesale,Smart,Retail,3974.114110009705
4346,112,wholesale,Smart,Wholesale,1716.8901752077916
4347,112,wholesale,Smart,Regional Warehouse,4609.367084370151
4348,112,wholesale,Smart,Factory,3974.114110009705
4349,112,wholesale,Dumb,Retail,859.4211074700097
4350,112,wholesale,Dumb,Wholesale,-6154.646902461977
4351,112,wholesale,Dumb,Regional Warehouse,-4649.231089931614
4352,112,wholesale,Dumb,Factory,859.4211074700097
4353,112,wholesale,Dumber,Retail,-5383.7991530193995
4354,112,wholesale,Dumber,Wholesale,-6002.898249849824
4355,112,wholesale,Dumber,Regional Warehouse,-4511.596571050585
4356,112,wholesale,Dumber,Factory,-5383.7991530193995
4357,113,wholesale,Smart,Retail,3100.880343616597
4358,113,wholesale,Smart,Wholesale,5650.9008198693955
4359,113,wholesale,Smart,Regional Warehouse,1458.3058333598826
4360,113,wholesale,Smart,Factory,3100.880343616597
4361,113,wholesale,Dumb,Retail,1613.4696072831412
4362,113,wholesale,Dumb,Wholesale,2266.9657192778755
4363,113,wholesale,Dumb,Regional Warehouse,-439.8464937839237
4364,113,wholesale,Dumb,Factory,1613.4696072831412
4365,113,wholesale,Dumber,Retail,507.3881456481426
4366,113,wholesale,Dumber,Wholesale,2443.4147344580592
4367,113,wholesale,Dumber,Regional Warehouse,-417.5094150314237
4368,113,wholesale,Dumber,Factory,507.3881456481426
4369,114,wholesale,Smart,Retail,2299.901348945239
4370,114,wholesale,Smart,Wholesale,2517.6324570016445
4371,114,wholesale,Smart,Regional Warehouse,4583.333144375342
4372,114,wholesale,Smart,Factory,2299.901348945239
4373,114,wholesale,Dumb,Retail,1009.6861919303661
4374,114,wholesale,Dumb,Wholesale,-372.1550797181526
4375,114,wholesale,Dumb,Regional Warehouse,781.3804175635638
4376,114,wholesale,Dumb,Factory,1009.6861919303661
4377,114,wholesale,Dumber,Retail,-812.1158098995152
4378,114,wholesale,Dumber,Wholesale,-268.0999290779825
4379,114,wholesale,Dumber,Regional Warehouse,880.0267869150122
4380,114,wholesale,Dumber,Factory,-812.1158098995152
4381,115,wholesale,Smart,Retail,-108.94934079222017
4382,115,wholesale,Smart,Wholesale,-619.5974998179844
4383,115,wholesale,Smart,Regional Warehouse,428.0541652957796
4384,115,wholesale,Smart,Factory,-108.94934079222017
4385,115,wholesale,Dumb,Retail,-1335.047651971969
4386,115,wholesale,Dumb,Wholesale,-8954.942671209044
4387,115,wholesale,Dumb,Regional Warehouse,-8497.954688687987
4388,115,wholesale,Dumb,Factory,-1335.047651971969
4389,115,wholesale,Dumber,Retail,-8812.777874941778
4390,115,wholesale,Dumber,Wholesale,-8843.204915420405
4391,115,wholesale,Dumber,Regional Warehouse,-8425.557711491909
4392,115,wholesale,Dumber,Factory,-8812.777874941778
4393,116,wholesale,Smart,Retail,2884.742426220033
4394,116,wholesale,Smart,Wholesale,3638.2083008723084
4395,116,wholesale,Smart,Regional Warehouse,1107.3936678738714
4396,116,wholesale,Smart,Factory,2884.742426220033
4397,116,wholesale,Dumb,Retail,914.5456182066177
4398,116,wholesale,Dumb,Wholesale,-3058.785816294096
4399,116,wholesale,Dumb,Regional Warehouse,-4620.043242615926
4400,116,wholesale,Dumb,Factory,914.5456182066177
4401,116,wholesale,Dumber,Retail,-3415.736241638023
4402,116,wholesale,Dumber,Wholesale,-2868.1722613785564
4403,116,wholesale,Dumber,Regional Warehouse,-4571.2145225083905
4404,116,wholesale,Dumber,Factory,-3415.736241638023
4405,117,wholesale,Smart,Retail,4439.354471800992
4406,117,wholesale,Smart,Wholesale,11952.491526443828
4407,117,wholesale,Smart,Regional Warehouse,2598.9760592373314
4408,117,wholesale,Smart,Factory,4439.354471800992
4409,117,wholesale,Dumb,Retail,1296.803768216361
4410,117,wholesale,Dumb,Wholesale,2666.7494092430734
4411,117,wholesale,Dumb,Regional Warehouse,-3706.5482960681293
4412,117,wholesale,Dumb,Factory,1296.803768216361
4413,117,wholesale,Dumber,Retail,-3366.464970620296
4414,117,wholesale,Dumber,Wholesale,3002.5586597620004
4415,117,wholesale,Dumber,Regional Warehouse,-3653.7606537875167
4416,117,wholesale,Dumber,Factory,-3366.464970620296
4417,118,wholesale,Smart,Retail,489.2122724261568
4418,118,wholesale,Smart,Wholesale,-363.76430532372024
4419,118,wholesale,Smart,Regional Warehouse,337.65373082099507
4420,118,wholesale,Smart,Factory,489.2122724261568
4421,118,wholesale,Dumb,Retail,-1151.8958668181629
4422,118,wholesale,Dumb,Wholesale,-8885.36439456414
4423,118,wholesale,Dumb,Regional Warehouse,-8667.56497039922
4424,118,wholesale,Dumb,Factory,-1151.8958668181629
4425,118,wholesale,Dumber,Retail,-8773.485284175133
4426,118,wholesale,Dumber,Wholesale,-8769.374930477326
4427,118,wholesale,Dumber,Regional Warehouse,-8599.393169501232
4428,118,wholesale,Dumber,Factory,-8773.485284175133
4429,119,wholesale,Smart,Retail,2327.742253044291
4430,119,wholesale,Smart,Wholesale,1894.2799165588922
4431,119,wholesale,Smart,Regional Warehouse,3513.445228605889
4432,119,wholesale,Smart,Factory,2327.742253044291
4433,119,wholesale,Dumb,Retail,323.80139222096074
4434,119,wholesale,Dumb,Wholesale,-3956.0691925157016
4435,119,wholesale,Dumb,Regional Warehouse,-3342.2841544562793
4436,119,wholesale,Dumb,Factory,323.80139222096074
4437,119,wholesale,Dumber,Retail,-4218.109849954354
4438,119,wholesale,Dumber,Wholesale,-3825.9275774784383
4439,119,wholesale,Dumber,Regional Warehouse,-3226.028001922418
4440,119,wholesale,Dumber,Factory,-4218.109849954354
4441,120,wholesale,Smart,Retail,6914.436769776088
4442,120,wholesale,Smart,Wholesale,3437.8494991029934
4443,120,wholesale,Smart,Regional Warehouse,6461.111972804335
4444,120,wholesale,Smart,Factory,6914.436769776088
4445,120,wholesale,Dumb,Retail,2283.7258281830505
4446,120,wholesale,Dumb,Wholesale,-4557.124690378797
4447,120,wholesale,Dumb,Regional Warehouse,-3167.100789118709
4448,120,wholesale,Dumb,Factory,2283.7258281830505
4449,120,wholesale,Dumber,Retail,-3689.562037253086
4450,120,wholesale,Dumber,Wholesale,-4382.1914162112025
4451,120,wholesale,Dumber,Regional Warehouse,-2996.7259449091493
4452,120,wholesale,Dumber,Factory,-3689.562037253086
4453,121,wholesale,Smart,Retail,11861.727656879142
4454,121,wholesale,Smart,Wholesale,5395.914145905239
4455,121,wholesale,Smart,Regional Warehouse,11156.38433666474
4456,121,wholesale,Smart,Factory,11861.727656879142
4457,121,wholesale,Dumb,Retail,6209.264572342191
4458,121,wholesale,Dumb,Wholesale,-3409.5841182682866
4459,121,wholesale,Dumb,Regional Warehouse,-68.07653608413686
4460,121,wholesale,Dumb,Factory,6209.264572342191
4461,121,wholesale,Dumber,Retail,437.0420723880945
4462,121,wholesale,Dumber,Wholesale,-3174.964453235485
4463,121,wholesale,Dumber,Regional Warehouse,212.01183759266428
4464,121,wholesale,Dumber,Factory,437.0420723880945
4465,122,wholesale,Smart,Retail,284.69300344820726
4466,122,wholesale,Smart,Wholesale,255.52595677886524
4467,122,wholesale,Smart,Regional Warehouse,1865.815161347675
4468,122,wholesale,Smart,Factory,284.69300344820726
4469,122,wholesale,Dumb,Retail,-282.2920173493683
4470,122,wholesale,Dumb,Wholesale,-2264.838349506143
4471,122,wholesale,Dumb,Regional Warehouse,-1336.507847677045
4472,122,wholesale,Dumb,Factory,-282.2920173493683
4473,122,wholesale,Dumber,Retail,-2335.376804428227
4474,122,wholesale,Dumber,Wholesale,-2193.315200822231
4475,122,wholesale,Dumber,Regional Warehouse,-1277.9891720431572
4476,122,wholesale,Dumber,Factory,-2335.376804428227
4477,123,wholesale,Smart,Retail,4927.350268590876
4478,123,wholesale,Smart,Wholesale,7296.044459514396
4479,123,wholesale,Smart,Regional Warehouse,5255.3355864523355
4480,123,wholesale,Smart,Factory,4927.350268590876
4481,123,wholesale,Dumb,Retail,1349.6906547363135
4482,123,wholesale,Dumb,Wholesale,-3331.7502418624595
4483,123,wholesale,Dumb,Regional Warehouse,-4507.166106400772
4484,123,wholesale,Dumb,Factory,1349.6906547363135
4485,123,wholesale,Dumber,Retail,-5645.013567097338
4486,123,wholesale,Dumber,Wholesale,-3051.188921475452
4487,123,wholesale,Dumber,Regional Warehouse,-4373.185788646464
4488,123,wholesale,Dumber,Factory,-5645.013567097338
4489,124,wholesale,Smart,Retail,4631.387174635883
4490,124,wholesale,Smart,Wholesale,4763.248729379481
4491,124,wholesale,Smart,Regional Warehouse,7040.843538246657
4492,124,wholesale,Smart,Factory,4631.387174635883
4493,124,wholesale,Dumb,Retail,1469.4732208354467
4494,124,wholesale,Dumb,Wholesale,-3578.719057223477
4495,124,wholesale,Dumb,Regional Warehouse,-1664.2271333241347
4496,124,wholesale,Dumb,Factory,1469.4732208354467
4497,124,wholesale,Dumber,Retail,-3846.5465433785635
4498,124,wholesale,Dumber,Wholesale,-3348.7111605470395
4499,124,wholesale,Dumber,Regional Warehouse,-1490.3960524677334
4500,124,wholesale,Dumber,Factory,-3846.5465433785635
4501,125,wholesale,Smart,Retail,3543.9972904189885
4502,125,wholesale,Smart,Wholesale,6871.283697656886
4503,125,wholesale,Smart,Regional Warehouse,764.5072689795936
4504,125,wholesale,Smart,Factory,3543.9972904189885
4505,125,wholesale,Dumb,Retail,841.8593171239874
4506,125,wholesale,Dumb,Wholesale,-2658.1858311027418
4507,125,wholesale,Dumb,Regional Warehouse,-7091.8579391761405
4508,125,wholesale,Dumb,Factory,841.8593171239874
4509,125,wholesale,Dumber,Retail,-5220.682973382734
4510,125,wholesale,Dumber,Wholesale,-2394.6961716382807
4511,125,wholesale,Dumber,Regional Warehouse,-7026.77012971339
4512,125,wholesale,Dumber,Factory,-5220.682973382734
4513,126,wholesale,Smart,Retail,447.0577021674823
4514,126,wholesale,Smart,Wholesale,1000.8209120645736
4515,126,wholesale,Smart,Regional Warehouse,238.86612103789236
4516,126,wholesale,Smart,Factory,447.0577021674823
4517,126,wholesale,Dumb,Retail,-564.5695546860827
4518,126,wholesale,Dumb,Wholesale,-4797.866839401092
4519,126,wholesale,Dumb,Regional Warehouse,-5611.942146258101
4520,126,wholesale,Dumb,Factory,-564.5695546860827
4521,126,wholesale,Dumber,Retail,-5391.437380146555
4522,126,wholesale,Dumber,Wholesale,-4685.745602545456
4523,126,wholesale,Dumber,Regional Warehouse,-5562.786335042806
4524,126,wholesale,Dumber,Factory,-5391.437380146555
4525,127,wholesale,Smart,Retail,1439.585023492728
4526,127,wholesale,Smart,Wholesale,1453.3014118201102
4527,127,wholesale,Smart,Regional Warehouse,146.54049776529345
4528,127,wholesale,Smart,Factory,1439.585023492728
4529,127,wholesale,Dumb,Retail,508.69099516025955
4530,127,wholesale,Dumb,Wholesale,-621.7374120427868
4531,127,wholesale,Dumb,Regional Warehouse,-1575.9381768971655
4532,127,wholesale,Dumb,Factory,508.69099516025955
4533,127,wholesale,Dumber,Retail,-758.8965894557322
4534,127,wholesale,Dumber,Wholesale,-533.085540736982
4535,127,wholesale,Dumber,Regional Warehouse,-1563.5812500738887
4536,127,wholesale,Dumber,Factory,-758.8965894557322
4537,128,wholesale,Smart,Retail,2200.7138271526046
4538,128,wholesale,Smart,Wholesale,4738.499329883114
4539,128,wholesale,Smart,Regional Warehouse,1164.5614624723703
4540,128,wholesale,Smart,Factory,2200.7138271526046
4541,128,wholesale,Dumb,Retail,424.5536821904316
4542,128,wholesale,Dumb,Wholesale,-1201.9017632955722
4543,128,wholesale,Dumb,Regional Warehouse,-3655.4597812775387
4544,128,wholesale,Dumb,Factory,424.5536821904316
4545,128,wholesale,Dumber,Retail,-3217.8676034536684
4546,128,wholesale,Dumber,Wholesale,-1012.7004221252233
4547,128,wholesale,Dumber,Regional Warehouse,-3604.8996187732037
4548,128,wholesale,Dumber,Factory,-3217.8676034536684
4549,129,wholesale,Smart,Retail,908.8645880968977
4550,129,wholesale,Smart,Wholesale,1331.8464479000193
4551,129,wholesale,Smart,Regional Warehouse,2411.5043320162263
4552,129,wholesale,Smart,Factory,908.8645880968977
4553,129,wholesale,Dumb,Retail,-234.17922274710224
4554,129,wholesale,Dumb,Wholesale,-4360.4338897540265
4555,129,wholesale,Dumb,Regional Warehouse,-3714.816268456519
4556,129,wholesale,Dumb,Factory,-234.17922274710224
4557,129,wholesale,Dumber,Retail,-4751.881062140719
4558,129,wholesale,Dumber,Wholesale,-4237.946331839988
4559,129,wholesale,Dumber,Regional Warehouse,-3632.2145832325373
4560,129,wholesale,Dumber,Factory,-4751.881062140719
4561,130,wholesale,Smart,Retail,7514.703474336739
4562,130,wholesale,Smart,Wholesale,10367.432752574303
4563,130,wholesale,Smart,Regional Warehouse,2137.6875526753583
4564,130,wholesale,Smart,Factory,7514.703474336739
4565,130,wholesale,Dumb,Retail,3836.0818094824835
4566,130,wholesale,Dumb,Wholesale,2692.055582489374
4567,130,wholesale,Dumb,Regional Warehouse,-2527.18926748091
4568,130,wholesale,Dumb,Factory,3836.0818094824835
4569,130,wholesale,Dumber,Retail,503.0263418336756
4570,130,wholesale,Dumber,Wholesale,3003.0580825325997
4571,130,wholesale,Dumber,Regional Warehouse,-2491.149519963486
4572,130,wholesale,Dumber,Factory,503.0263418336756
4573,131,wholesale,Smart,Retail,10661.139163768305
4574,131,wholesale,Smart,Wholesale,3143.6303645471626
4575,131,wholesale,Smart,Regional Warehouse,11556.367335423603
4576,131,wholesale,Smart,Factory,10661.139163768305
4577,131,wholesale,Dumb,Retail,5411.002936754359
4578,131,wholesale,Dumb,Wholesale,243.51174693685374
4579,131,wholesale,Dumb,Regional Warehouse,6036.454086661214
4580,131,wholesale,Dumb,Factory,5411.002936754359
4581,131,wholesale,Dumber,Retail,4221.53266949706
4582,131,wholesale,Dumber,Wholesale,381.46697793760006
4583,131,wholesale,Dumber,Regional Warehouse,6253.248465347445
4584,131,wholesale,Dumber,Factory,4221.53266949706
4585,132,wholesale,Smart,Retail,5421.896476777218
4586,132,wholesale,Smart,Wholesale,1824.8730380669326
4587,132,wholesale,Smart,Regional Warehouse,18688.827646067428
4588,132,wholesale,Smart,Factory,5421.896476777218
4589,132,wholesale,Dumb,Retail,1047.809906718101
4590,132,wholesale,Dumb,Wholesale,-6658.201474668626
4591,132,wholesale,Dumb,Regional Warehouse,3442.235072707156
4592,132,wholesale,Dumb,Factory,1047.809906718101
4593,132,wholesale,Dumber,Retail,-5892.655085127278
4594,132,wholesale,Dumber,Wholesale,-6511.632401341412
4595,132,wholesale,Dumber,Regional Warehouse,3886.751388837091
4596,132,wholesale,Dumber,Factory,-5892.655085127278
4597,133,wholesale,Smart,Retail,6711.369780987788
4598,133,wholesale,Smart,Wholesale,1690.7006154383657
4599,133,wholesale,Smart,Regional Warehouse,9912.713035287223
4600,133,wholesale,Smart,Factory,6711.369780987788
4601,133,wholesale,Dumb,Retail,3596.4106127597597
4602,133,wholesale,Dumb,Wholesale,-1318.2884533835988
4603,133,wholesale,Dumb,Regional Warehouse,3269.064933208541
4604,133,wholesale,Dumb,Factory,3596.4106127597597
4605,133,wholesale,Dumber,Retail,1731.144450111097
4606,133,wholesale,Dumber,Wholesale,-1208.8939648483693
4607,133,wholesale,Dumber,Regional Warehouse,3521.3646667172698
4608,133,wholesale,Dumber,Factory,1731.144450111097
4609,134,wholesale,Smart,Retail,2335.496735583999
4610,134,wholesale,Smart,Wholesale,1462.3835328568723
4611,134,wholesale,Smart,Regional Warehouse,5969.338907764587
4612,134,wholesale,Smart,Factory,2335.496735583999
4613,134,wholesale,Dumb,Retail,-257.6232294539152
4614,134,wholesale,Dumb,Wholesale,-8234.442494864013
4615,134,wholesale,Dumb,Regional Warehouse,-5998.919456132683
4616,134,wholesale,Dumb,Factory,-257.6232294539152
4617,134,wholesale,Dumber,Retail,-8090.4033974509375
4618,134,wholesale,Dumber,Wholesale,-8065.988255448442
4619,134,wholesale,Dumber,Regional Warehouse,-5786.782880839496
4620,134,wholesale,Dumber,Factory,-8090.4033974509375
4621,135,wholesale,Smart,Retail,2104.0873562962374
4622,135,wholesale,Smart,Wholesale,604.8182580119955
4623,135,wholesale,Smart,Regional Warehouse,695.558296635055
4624,135,wholesale,Smart,Factory,2104.0873562962374
4625,135,wholesale,Dumb,Retail,509.1663795032384
4626,135,wholesale,Dumb,Wholesale,-4874.687975297024
4627,135,wholesale,Dumb,Regional Warehouse,-4813.920253478433
4628,135,wholesale,Dumb,Factory,509.1663795032384
4629,135,wholesale,Dumber,Retail,-3938.6395957146674
4630,135,wholesale,Dumber,Wholesale,-4761.4026948818555
4631,135,wholesale,Dumber,Regional Warehouse,-4773.627488328724
4632,135,wholesale,Dumber,Factory,-3938.6395957146674
4633,136,wholesale,Smart,Retail,13815.427751417039
4634,136,wholesale,Smart,Wholesale,5765.348589167883
4635,136,wholesale,Smart,Regional Warehouse,22533.586767737677
4636,136,wholesale,Smart,Factory,13815.427751417039
4637,136,wholesale,Dumb,Retail,7333.7146427192865
4638,136,wholesale,Dumb,Wholesale,-2885.841889285154
4639,136,wholesale,Dumb,Regional Warehouse,6733.363937247184
4640,136,wholesale,Dumb,Factory,7333.7146427192865
4641,136,wholesale,Dumber,Retail,1259.6468739125953
4642,136,wholesale,Dumber,Wholesale,-2672.9172589983405
4643,136,wholesale,Dumber,Regional Warehouse,7263.514121063186
4644,136,wholesale,Dumber,Factory,1259.6468739125953
4645,137,wholesale,Smart,Retail,8049.763669022249
4646,137,wholesale,Smart,Wholesale,3288.7429872000434
4647,137,wholesale,Smart,Regional Warehouse,12071.390166474166
4648,137,wholesale,Smart,Factory,8049.763669022249
4649,137,wholesale,Dumb,Retail,3712.8905600078388
4650,137,wholesale,Dumb,Wholesale,-5345.63937378669
4651,137,wholesale,Dumb,Regional Warehouse,-301.4352802538595
4652,137,wholesale,Dumb,Factory,3712.8905600078388
4653,137,wholesale,Dumber,Retail,-2871.2114433128118
4654,137,wholesale,Dumber,Wholesale,-5163.252725261798
4655,137,wholesale,Dumber,Regional Warehouse,4.028348389888535
4656,137,wholesale,Dumber,Factory,-2871.2114433128118
4657,138,wholesale,Smart,Retail,950.3723507780041
4658,138,wholesale,Smart,Wholesale,2749.1469983279494
4659,138,wholesale,Smart,Regional Warehouse,4924.054010113761
4660,138,wholesale,Smart,Factory,950.3723507780041
4661,138,wholesale,Dumb,Retail,195.85466375058374
4662,138,wholesale,Dumb,Wholesale,1428.2577610421056
4663,138,wholesale,Dumb,Regional Warehouse,2486.367808682226
4664,138,wholesale,Dumb,Factory,195.85466375058374
4665,138,wholesale,Dumber,Retail,83.7084033794228
4666,138,wholesale,Dumber,Wholesale,1539.466544391273
4667,138,wholesale,Dumber,Regional Warehouse,2611.3497474250403
4668,138,wholesale,Dumber,Factory,83.7084033794228
4669,139,wholesale,Smart,Retail,7379.019293369979
4670,139,wholesale,Smart,Wholesale,6665.235815390823
4671,139,wholesale,Smart,Regional Warehouse,17020.147855345727
4672,139,wholesale,Smart,Factory,7379.019293369979
4673,139,wholesale,Dumb,Retail,2652.007351546247
4674,139,wholesale,Dumb,Wholesale,-3220.2653337906404
4675,139,wholesale,Dumb,Regional Warehouse,3175.7955848183597
4676,139,wholesale,Dumb,Factory,2652.007351546247
