,iteracion,agente,estrategia,desempeño
5255,164,Fábrica,Todos aprendieron,1.3743460872566737
5260,164,Almacén Regional,Nadie aprendió,0.0
5261,164,Almacén Regional,Solo otro agente aprendió,0.5978566431699889
5262,164,Almacén Regional,Solo este agente aprendió,-1.7341974149423613
5263,164,Almacén Regional,Todos aprendieron,4.447280587425548
5268,164,Menudeo,Nadie aprendió,0.0
5269,164,Menudeo,Solo otro agente aprendió,0.9770542656633756
5270,164,Menudeo,Solo este agente aprendió,0.9845422480749634
5271,164,Menudeo,Todos aprendieron,1.3743460872566737
5276,164,Mayoreo,Nadie aprendió,0.0
5277,164,Mayoreo,Solo otro agente aprendió,-0.5582253576522521
5278,164,Mayoreo,Solo este agente aprendió,-1.3782607286013584
5284,165,Fábrica,Nadie aprendió,0.0
5286,165,Fábrica,Solo este agente aprendió,0.7974863275623904
5292,165,Almacén Regional,Nadie aprendió,0.0
5293,165,Almacén Regional,Solo otro agente aprendió,-0.6695117949274595
5294,165,Almacén Regional,Solo este agente aprendió,-0.4244485002021111
5295,165,Almacén Regional,Todos aprendieron,3.045398005926662
5300,165,Menudeo,Nadie aprendió,0.0
5301,165,Menudeo,Solo otro agente aprendió,3.8103109911190036
5302,165,Menudeo,Solo este agente aprendió,2.906106215154457
5308,165,Mayoreo,Nadie aprendió,0.0
5309,165,Mayoreo,Solo otro agente aprendió,-5.368024227275753
5310,165,Mayoreo,Solo este agente aprendió,4.850548826443576
5316,166,Fábrica,Nadie aprendió,0.0
5318,166,Fábrica,Solo este agente aprendió,1.050374034122917
5324,166,Almacén Regional,Nadie aprendió,0.0
5325,166,Almacén Regional,Solo otro agente aprendió,0.6847832022129609
5326,166,Almacén Regional,Solo este agente aprendió,0.13452438395916314
5332,166,Menudeo,Nadie aprendió,0.0
5333,166,Menudeo,Solo otro agente aprendió,3.220685716953472
5334,166,Menudeo,Solo este agente aprendió,3.6167340073910466
5340,166,Mayoreo,Nadie aprendió,0.0
5341,166,Mayoreo,Solo otro agente aprendió,0.835070702287336
5342,166,Mayoreo,Solo este agente aprendió,0.03665742392137194
5343,166,Mayoreo,Todos aprendieron,4.109743081777197
5348,167,Fábrica,Nadie aprendió,0.0
5349,167,Fábrica,Solo otro agente aprendió,3.0498292032802397
5350,167,Fábrica,Solo este agente aprendió,-1.1709337534829323
5356,167,Almacén Regional,Nadie aprendió,0.0
5357,167,Almacén Regional,Solo otro agente aprendió,-0.37251143260065434
5358,167,Almacén Regional,Solo este agente aprendió,-0.6765771644436249
5359,167,Almacén Regional,Todos aprendieron,1.343288697597071
5364,167,Menudeo,Nadie aprendió,0.0
5365,167,Menudeo,Solo otro agente aprendió,2.144449519302837
5366,167,Menudeo,Solo este agente aprendió,-0.26555406950552946
5372,167,Mayoreo,Nadie aprendió,0.0
5373,167,Mayoreo,Solo otro agente aprendió,-0.6558841400983006
5374,167,Mayoreo,Solo este agente aprendió,-0.4293558112914364
5375,167,Mayoreo,Todos aprendieron,1.7808125618417825
5380,168,Fábrica,Nadie aprendió,0.0
5381,168,Fábrica,Solo otro agente aprendió,0.9193780148134838
5382,168,Fábrica,Solo este agente aprendió,0.9681582136675879
5383,168,Fábrica,Todos aprendieron,1.1922183828074975
5388,168,Almacén Regional,Nadie aprendió,0.0
5389,168,Almacén Regional,Solo otro agente aprendió,0.2407889673290547
5390,168,Almacén Regional,Solo este agente aprendió,0.733908287530405
5391,168,Almacén Regional,Todos aprendieron,1.7740204952301006
5396,168,Menudeo,Nadie aprendió,0.0
5397,168,Menudeo,Solo otro agente aprendió,0.9237038657217392
5398,168,Menudeo,Solo este agente aprendió,0.9638323627593326
5399,168,Menudeo,Todos aprendieron,1.1922183828074975
5404,168,Mayoreo,Nadie aprendió,0.0
5405,168,Mayoreo,Solo otro agente aprendió,-0.27606267227254006
5406,168,Mayoreo,Solo este agente aprendió,1.1313341838364648
5407,168,Mayoreo,Todos aprendieron,4.712491149258702
5412,169,Fábrica,Nadie aprendió,0.0
5413,169,Fábrica,Solo otro agente aprendió,2.0282257187803476
5414,169,Fábrica,Solo este agente aprendió,1.6761575839633065
5415,169,Fábrica,Todos aprendieron,4.946138858781613
5420,169,Almacén Regional,Nadie aprendió,0.0
5428,169,Menudeo,Nadie aprendió,0.0
5429,169,Menudeo,Solo otro agente aprendió,2.1503053441447997
5430,169,Menudeo,Solo este agente aprendió,1.5540779585988544
5431,169,Menudeo,Todos aprendieron,4.946138858781613
5436,169,Mayoreo,Nadie aprendió,0.0
5437,169,Mayoreo,Solo otro agente aprendió,1.4083743798738657
5438,169,Mayoreo,Solo este agente aprendió,-0.5515689252176745
5439,169,Mayoreo,Todos aprendieron,4.686192529752683
5444,170,Fábrica,Nadie aprendió,0.0
5445,170,Fábrica,Solo otro agente aprendió,1.1729189034474594
5446,170,Fábrica,Solo este agente aprendió,1.1023469437190385
5447,170,Fábrica,Todos aprendieron,1.9216777717630182
5452,170,Almacén Regional,Nadie aprendió,0.0
5453,170,Almacén Regional,Solo otro agente aprendió,0.4995597366555704
5454,170,Almacén Regional,Solo este agente aprendió,0.42057463664434347
5455,170,Almacén Regional,Todos aprendieron,3.7740183277023225
5460,170,Menudeo,Nadie aprendió,0.0
5461,170,Menudeo,Solo otro agente aprendió,1.2859809873489163
5462,170,Menudeo,Solo este agente aprendió,0.9892848598175813
5463,170,Menudeo,Todos aprendieron,1.9216777717630182
5468,170,Mayoreo,Nadie aprendió,0.0
5469,170,Mayoreo,Solo otro agente aprendió,0.2170480172700899
5470,170,Mayoreo,Solo este agente aprendió,0.7441700127299609
5471,170,Mayoreo,Todos aprendieron,1.6984739225654903
5476,171,Fábrica,Nadie aprendió,0.0
5478,171,Fábrica,Solo este agente aprendió,1.409252421016233
5484,171,Almacén Regional,Nadie aprendió,0.0
5485,171,Almacén Regional,Solo otro agente aprendió,-0.8623313356771903
5486,171,Almacén Regional,Solo este agente aprendió,-0.202182481808354
5487,171,Almacén Regional,Todos aprendieron,1.8683484567732147
5492,171,Menudeo,Nadie aprendió,0.0
5494,171,Menudeo,Solo este agente aprendió,1.6983770631746093
5500,171,Mayoreo,Nadie aprendió,0.0
5501,171,Mayoreo,Solo otro agente aprendió,-0.6643057113274516
5502,171,Mayoreo,Solo este agente aprendió,-0.6737825420564991
5508,172,Fábrica,Nadie aprendió,0.0
5509,172,Fábrica,Solo otro agente aprendió,1.438800490153603
5510,172,Fábrica,Solo este agente aprendió,1.2835525131335006
5511,172,Fábrica,Todos aprendieron,2.875550677200423
5516,172,Almacén Regional,Nadie aprendió,0.0
5517,172,Almacén Regional,Solo otro agente aprendió,3.337713269479674
5518,172,Almacén Regional,Solo este agente aprendió,-5.316030008800848
5524,172,Menudeo,Nadie aprendió,0.0
5525,172,Menudeo,Solo otro agente aprendió,1.7979094733856287
5526,172,Menudeo,Solo este agente aprendió,0.9244435299014747
5527,172,Menudeo,Todos aprendieron,2.875550677200423
5532,172,Mayoreo,Nadie aprendió,0.0
5533,172,Mayoreo,Solo otro agente aprendió,-0.6405977830402911
5534,172,Mayoreo,Solo este agente aprendió,1.5608257291776988
5535,172,Mayoreo,Todos aprendieron,2.699277906711537
5540,173,Fábrica,Nadie aprendió,0.0
5541,173,Fábrica,Solo otro agente aprendió,-0.2638955164313831
5542,173,Fábrica,Solo este agente aprendió,-0.31085108016069946
5543,173,Fábrica,Todos aprendieron,1.6175700515536857
5548,173,Almacén Regional,Nadie aprendió,0.0
5549,173,Almacén Regional,Solo otro agente aprendió,0.2329309174824867
5550,173,Almacén Regional,Solo este agente aprendió,-1.2759020652962387
5551,173,Almacén Regional,Todos aprendieron,1.1645169810971019
5556,173,Menudeo,Nadie aprendió,0.0
5557,173,Menudeo,Solo otro agente aprendió,-0.036365973644246735
5558,173,Menudeo,Solo este agente aprendió,-0.5383806229478358
5559,173,Menudeo,Todos aprendieron,1.6175700515536857
5564,173,Mayoreo,Nadie aprendió,0.0
5565,173,Mayoreo,Solo otro agente aprendió,-0.05619804544706737
5566,173,Mayoreo,Solo este agente aprendió,-1.0006354705612863
5567,173,Mayoreo,Todos aprendieron,1.03366298806408
5572,174,Fábrica,Nadie aprendió,0.0
5573,174,Fábrica,Solo otro agente aprendió,1.17901896457223
5574,174,Fábrica,Solo este agente aprendió,1.1507832806699028
5575,174,Fábrica,Todos aprendieron,2.1805413688596036
5580,174,Almacén Regional,Nadie aprendió,0.0
5581,174,Almacén Regional,Solo otro agente aprendió,-2.0420544065192523
5582,174,Almacén Regional,Solo este agente aprendió,0.7891568524606294
5588,174,Menudeo,Nadie aprendió,0.0
5589,174,Menudeo,Solo otro agente aprendió,1.2972932669993789
5590,174,Menudeo,Solo este agente aprendió,1.0325089782427537
5591,174,Menudeo,Todos aprendieron,2.1805413688596036
5596,174,Mayoreo,Nadie aprendió,0.0
5597,174,Mayoreo,Solo otro agente aprendió,-0.711268568319919
5598,174,Mayoreo,Solo este agente aprendió,1.453703765775381
5604,175,Fábrica,Nadie aprendió,0.0
5605,175,Fábrica,Solo otro agente aprendió,1.8280772151553457
5606,175,Fábrica,Solo este agente aprendió,1.0501554071178985
5607,175,Fábrica,Todos aprendieron,3.1653972627415183
5612,175,Almacén Regional,Nadie aprendió,0.0
5613,175,Almacén Regional,Solo otro agente aprendió,0.7108256132798423
5614,175,Almacén Regional,Solo este agente aprendió,0.23452494178148448
5615,175,Almacén Regional,Todos aprendieron,3.192676286659705
5620,175,Menudeo,Nadie aprendió,0.0
5621,175,Menudeo,Solo otro agente aprendió,1.7965441807618319
5622,175,Menudeo,Solo este agente aprendió,1.081688441511412
5623,175,Menudeo,Todos aprendieron,3.1653972627415183
5628,175,Mayoreo,Nadie aprendió,0.0
5629,175,Mayoreo,Solo otro agente aprendió,-0.27356438914028935
5630,175,Mayoreo,Solo este agente aprendió,1.0018718215417612
5636,176,Fábrica,Nadie aprendió,0.0
5637,176,Fábrica,Solo otro agente aprendió,2.7570774146835286
5638,176,Fábrica,Solo este agente aprendió,1.3866184887516706
5644,176,Almacén Regional,Nadie aprendió,0.0
5645,176,Almacén Regional,Solo otro agente aprendió,-0.6530675254937429
5646,176,Almacén Regional,Solo este agente aprendió,1.4932783701109646
5652,176,Menudeo,Nadie aprendió,0.0
5653,176,Menudeo,Solo otro agente aprendió,2.634399458542529
5654,176,Menudeo,Solo este agente aprendió,1.5092964448926705
5660,176,Mayoreo,Nadie aprendió,0.0
5661,176,Mayoreo,Solo otro agente aprendió,0.017261255050354384
5662,176,Mayoreo,Solo este agente aprendió,0.9029400854413779
5663,176,Mayoreo,Todos aprendieron,2.914273609058741
5668,177,Fábrica,Nadie aprendió,0.0
5669,177,Fábrica,Solo otro agente aprendió,3.000533713695912
5670,177,Fábrica,Solo este agente aprendió,2.692822162475632
5676,177,Almacén Regional,Nadie aprendió,0.0
5677,177,Almacén Regional,Solo otro agente aprendió,-0.5890904804922464
5678,177,Almacén Regional,Solo este agente aprendió,-0.5101516741996224
5679,177,Almacén Regional,Todos aprendieron,3.431773012402
5684,177,Menudeo,Nadie aprendió,0.0
5685,177,Menudeo,Solo otro agente aprendió,2.6749814237122695
5686,177,Menudeo,Solo este agente aprendió,3.0183744524592746
5692,177,Mayoreo,Nadie aprendió,0.0
5693,177,Mayoreo,Solo otro agente aprendió,1.0756743449503046
5694,177,Mayoreo,Solo este agente aprendió,-2.1945262757689434
5695,177,Mayoreo,Todos aprendieron,2.754593723775098
5700,178,Fábrica,Nadie aprendió,0.0
5701,178,Fábrica,Solo otro agente aprendió,0.995022244433872
5702,178,Fábrica,Solo este agente aprendió,1.3194875734529967
5703,178,Fábrica,Todos aprendieron,2.017792723394507
5708,178,Almacén Regional,Nadie aprendió,0.0
5709,178,Almacén Regional,Solo otro agente aprendió,2.2429041266258833
5710,178,Almacén Regional,Solo este agente aprendió,-3.577360975030999
5716,178,Menudeo,Nadie aprendió,0.0
5717,178,Menudeo,Solo otro agente aprendió,1.3097568176693264
5718,178,Menudeo,Solo este agente aprendió,1.0047530002175427
5719,178,Menudeo,Todos aprendieron,2.017792723394507
5724,178,Mayoreo,Nadie aprendió,0.0
5725,178,Mayoreo,Solo otro agente aprendió,-0.9604486940520149
5726,178,Mayoreo,Solo este agente aprendió,1.7942939829446258
5732,179,Fábrica,Nadie aprendió,0.0
5733,179,Fábrica,Solo otro agente aprendió,1.0834936977927574
5734,179,Fábrica,Solo este agente aprendió,1.059713976178501
5735,179,Fábrica,Todos aprendieron,1.6573505913930877
5740,179,Almacén Regional,Nadie aprendió,0.0
5742,179,Almacén Regional,Solo este agente aprendió,-5.400034091584236
5748,179,Menudeo,Nadie aprendió,0.0
5749,179,Menudeo,Solo otro agente aprendió,1.152120596063491
5750,179,Menudeo,Solo este agente aprendió,0.9910870779077673
5751,179,Menudeo,Todos aprendieron,1.6573505913930877
5756,179,Mayoreo,Nadie aprendió,0.0
5757,179,Mayoreo,Solo otro agente aprendió,0.10300757122968772
5758,179,Mayoreo,Solo este agente aprendió,0.8616376242211582
5759,179,Mayoreo,Todos aprendieron,1.5264944047886588
5764,180,Fábrica,Nadie aprendió,0.0
5765,180,Fábrica,Solo otro agente aprendió,2.6339523132810267
5766,180,Fábrica,Solo este agente aprendió,0.9764174171688111
5767,180,Fábrica,Todos aprendieron,4.789873798942733
5772,180,Almacén Regional,Nadie aprendió,0.0
5773,180,Almacén Regional,Solo otro agente aprendió,-0.18511755424363804
5774,180,Almacén Regional,Solo este agente aprendió,-0.9243035979117437
5775,180,Almacén Regional,Todos aprendieron,3.3746963994187444
5780,180,Menudeo,Nadie aprendió,0.0
5781,180,Menudeo,Solo otro agente aprendió,1.7423728972343282
5782,180,Menudeo,Solo este agente aprendió,1.8679968332155101
5783,180,Menudeo,Todos aprendieron,4.789873798942733
5788,180,Mayoreo,Nadie aprendió,0.0
5789,180,Mayoreo,Solo otro agente aprendió,-2.134290268345146
5790,180,Mayoreo,Solo este agente aprendió,2.9724598583661526
5791,180,Mayoreo,Todos aprendieron,4.889155667063694
5796,181,Fábrica,Nadie aprendió,0.0
5797,181,Fábrica,Solo otro agente aprendió,1.1620007893627777
5798,181,Fábrica,Solo este agente aprendió,0.9669741417528371
5799,181,Fábrica,Todos aprendieron,1.7697904478709463
5804,181,Almacén Regional,Nadie aprendió,0.0
5805,181,Almacén Regional,Solo otro agente aprendió,0.23379515622428287
5806,181,Almacén Regional,Solo este agente aprendió,0.7392213960626705
5807,181,Almacén Regional,Todos aprendieron,1.733288111252902
5812,181,Menudeo,Nadie aprendió,0.0
5813,181,Menudeo,Solo otro agente aprendió,1.1891888354247953
5814,181,Menudeo,Solo este agente aprendió,0.9397860956908193
5815,181,Menudeo,Todos aprendieron,1.7697904478709463
5820,181,Mayoreo,Nadie aprendió,0.0
5821,181,Mayoreo,Solo otro agente aprendió,0.5324121364401042
5822,181,Mayoreo,Solo este agente aprendió,0.4044380864607893
5823,181,Mayoreo,Todos aprendieron,2.189705496218479
5828,182,Fábrica,Nadie aprendió,0.0
5829,182,Fábrica,Solo otro agente aprendió,1.167888911377584
5830,182,Fábrica,Solo este agente aprendió,1.135411244399157
5831,182,Fábrica,Todos aprendieron,2.0833673828166153
5836,182,Almacén Regional,Nadie aprendió,0.0
5837,182,Almacén Regional,Solo otro agente aprendió,0.49617085134393163
5838,182,Almacén Regional,Solo este agente aprendió,0.3119404525346334
5844,182,Menudeo,Nadie aprendió,0.0
5845,182,Menudeo,Solo otro agente aprendió,1.291810042820245
5846,182,Menudeo,Solo este agente aprendió,1.0114901129564962
5847,182,Menudeo,Todos aprendieron,2.0833673828166153
5852,182,Mayoreo,Nadie aprendió,0.0
5853,182,Mayoreo,Solo otro agente aprendió,-8.739876916646404
5860,183,Fábrica,Nadie aprendió,0.0
5861,183,Fábrica,Solo otro agente aprendió,1.0503301271891519
5862,183,Fábrica,Solo este agente aprendió,-0.6638758044189386
5863,183,Fábrica,Todos aprendieron,3.6908196678861045
5868,183,Almacén Regional,Nadie aprendió,0.0
5869,183,Almacén Regional,Solo otro agente aprendió,-0.42903718177392763
5870,183,Almacén Regional,Solo este agente aprendió,-0.6515971518642021
5871,183,Almacén Regional,Todos aprendieron,2.5560397732984597
5876,183,Menudeo,Nadie aprendió,0.0
5877,183,Menudeo,Solo otro agente aprendió,0.6034030216529598
5878,183,Menudeo,Solo este agente aprendió,-0.21694869888274668
5879,183,Menudeo,Todos aprendieron,3.6908196678861045
5884,183,Mayoreo,Nadie aprendió,0.0
5885,183,Mayoreo,Solo otro agente aprendió,-1.0122453899351629
5886,183,Mayoreo,Solo este agente aprendió,-0.08868857829518138
5887,183,Mayoreo,Todos aprendieron,2.314858289220629
5892,184,Fábrica,Nadie aprendió,0.0
5893,184,Fábrica,Solo otro agente aprendió,1.2235573850576276
5894,184,Fábrica,Solo este agente aprendió,1.0569930635883547
5895,184,Fábrica,Todos aprendieron,1.9479390448205702
5900,184,Almacén Regional,Nadie aprendió,0.0
5901,184,Almacén Regional,Solo otro agente aprendió,0.338586446645424
5902,184,Almacén Regional,Solo este agente aprendió,0.5566101927737609
5903,184,Almacén Regional,Todos aprendieron,4.874445617992637
5908,184,Menudeo,Nadie aprendió,0.0
5909,184,Menudeo,Solo otro agente aprendió,1.2879062564806891
5910,184,Menudeo,Solo este agente aprendió,0.9926441921652932
5911,184,Menudeo,Todos aprendieron,1.9479390448205702
5916,184,Mayoreo,Nadie aprendió,0.0
5917,184,Mayoreo,Solo otro agente aprendió,0.6396994688965025
5918,184,Mayoreo,Solo este agente aprendió,0.27985693352351937
5919,184,Mayoreo,Todos aprendieron,3.0383545647666526
5924,185,Fábrica,Nadie aprendió,0.0
5925,185,Fábrica,Solo otro agente aprendió,1.0535702433192393
5926,185,Fábrica,Solo este agente aprendió,0.9337109821450853
5927,185,Fábrica,Todos aprendieron,1.4243272709225239
5932,185,Almacén Regional,Nadie aprendió,0.0
5933,185,Almacén Regional,Solo otro agente aprendió,-2.063096290649802
5934,185,Almacén Regional,Solo este agente aprendió,0.8274543449352341
5940,185,Menudeo,Nadie aprendió,0.0
5941,185,Menudeo,Solo otro agente aprendió,0.9876642286583946
5942,185,Menudeo,Solo este agente aprendió,0.99961699680593
5943,185,Menudeo,Todos aprendieron,1.4243272709225239
5948,185,Mayoreo,Nadie aprendió,0.0
5949,185,Mayoreo,Solo otro agente aprendió,0.26891661795504795
5950,185,Mayoreo,Solo este agente aprendió,0.16169699658675107
5956,186,Fábrica,Nadie aprendió,0.0
5957,186,Fábrica,Solo otro agente aprendió,1.2561984100466805
5958,186,Fábrica,Solo este agente aprendió,1.0290042817117264
5959,186,Fábrica,Todos aprendieron,1.9239915836891879
5964,186,Almacén Regional,Nadie aprendió,0.0
5965,186,Almacén Regional,Solo otro agente aprendió,-1.3318126899477838
5966,186,Almacén Regional,Solo este agente aprendió,0.1231380783711504
5972,186,Menudeo,Nadie aprendió,0.0
5973,186,Menudeo,Solo otro agente aprendió,1.1680408935673556
5974,186,Menudeo,Solo este agente aprendió,1.1171617981910509
