,iteration,strategy,agent,money
3508,292,Smart,Factory,3844.709961399413
3509,292,Dumb,Retail,1201.3168547125479
3510,292,Dumb,Wholesale,-4408.231664460108
3511,292,Dumb,Regional Warehouse,-5588.07531505999
3512,292,Dumb,Factory,1201.3168547125479
3513,292,Dumber,Retail,-3450.772743608878
3514,292,Dumber,Wholesale,-4270.069699296196
3515,292,Dumber,Regional Warehouse,-5530.676087069574
3516,292,Dumber,Factory,-3450.772743608878
3517,293,Smart,Retail,3844.709961399413
3518,293,Smart,Wholesale,1721.9680234635089
3519,293,Smart,Regional Warehouse,578.0574893563733
3520,293,Smart,Factory,3844.709961399413
3521,293,Dumb,Retail,1201.3168547125479
3522,293,Dumb,Wholesale,-4408.231664460108
3523,293,Dumb,Regional Warehouse,-5588.07531505999
3524,293,Dumb,Factory,1201.3168547125479
3525,293,Dumber,Retail,-3450.772743608878
3526,293,Dumber,Wholesale,-4270.069699296196
3527,293,Dumber,Regional Warehouse,-5530.676087069574
3528,293,Dumber,Factory,-3450.772743608878
3529,294,Smart,Retail,3844.709961399413
3530,294,Smart,Wholesale,1721.9680234635089
3531,294,Smart,Regional Warehouse,578.0574893563733
3532,294,Smart,Factory,3844.709961399413
3533,294,Dumb,Retail,1201.3168547125479
3534,294,Dumb,Wholesale,-4408.231664460108
3535,294,Dumb,Regional Warehouse,-5588.07531505999
3536,294,Dumb,Factory,1201.3168547125479
3537,294,Dumber,Retail,-3450.772743608878
3538,294,Dumber,Wholesale,-4270.069699296196
3539,294,Dumber,Regional Warehouse,-5530.676087069574
3540,294,Dumber,Factory,-3450.772743608878
3541,295,Smart,Retail,3844.709961399413
3542,295,Smart,Wholesale,1721.9680234635089
3543,295,Smart,Regional Warehouse,578.0574893563733
3544,295,Smart,Factory,3844.709961399413
3545,295,Dumb,Retail,1201.3168547125479
3546,295,Dumb,Wholesale,-4408.231664460108
3547,295,Dumb,Regional Warehouse,-5588.07531505999
3548,295,Dumb,Factory,1201.3168547125479
3549,295,Dumber,Retail,-3450.772743608878
3550,295,Dumber,Wholesale,-4270.069699296196
3551,295,Dumber,Regional Warehouse,-5530.676087069574
3552,295,Dumber,Factory,-3450.772743608878
3553,296,Smart,Retail,3844.709961399413
3554,296,Smart,Wholesale,1721.9680234635089
3555,296,Smart,Regional Warehouse,578.0574893563733
3556,296,Smart,Factory,3844.709961399413
3557,296,Dumb,Retail,1201.3168547125479
3558,296,Dumb,Wholesale,-4408.231664460108
3559,296,Dumb,Regional Warehouse,-5588.07531505999
3560,296,Dumb,Factory,1201.3168547125479
3561,296,Dumber,Retail,-3450.772743608878
3562,296,Dumber,Wholesale,-4270.069699296196
3563,296,Dumber,Regional Warehouse,-5530.676087069574
3564,296,Dumber,Factory,-3450.772743608878
3565,297,Smart,Retail,3844.709961399413
3566,297,Smart,Wholesale,1721.9680234635089
3567,297,Smart,Regional Warehouse,578.0574893563733
3568,297,Smart,Factory,3844.709961399413
3569,297,Dumb,Retail,1201.3168547125479
3570,297,Dumb,Wholesale,-4408.231664460108
3571,297,Dumb,Regional Warehouse,-5588.07531505999
3572,297,Dumb,Factory,1201.3168547125479
3573,297,Dumber,Retail,-3450.772743608878
3574,297,Dumber,Wholesale,-4270.069699296196
3575,297,Dumber,Regional Warehouse,-5530.676087069574
3576,297,Dumber,Factory,-3450.772743608878
3577,298,Smart,Retail,3844.709961399413
3578,298,Smart,Wholesale,1721.9680234635089
3579,298,Smart,Regional Warehouse,578.0574893563733
3580,298,Smart,Factory,3844.709961399413
3581,298,Dumb,Retail,1201.3168547125479
3582,298,Dumb,Wholesale,-4408.231664460108
3583,298,Dumb,Regional Warehouse,-5588.07531505999
3584,298,Dumb,Factory,1201.3168547125479
3585,298,Dumber,Retail,-3450.772743608878
3586,298,Dumber,Wholesale,-4270.069699296196
3587,298,Dumber,Regional Warehouse,-5530.676087069574
3588,298,Dumber,Factory,-3450.772743608878
3589,299,Smart,Retail,3844.709961399413
3590,299,Smart,Wholesale,1721.9680234635089
3591,299,Smart,Regional Warehouse,578.0574893563733
3592,299,Smart,Factory,3844.709961399413
3593,299,Dumb,Retail,1201.3168547125479
3594,299,Dumb,Wholesale,-4408.231664460108
3595,299,Dumb,Regional Warehouse,-5588.07531505999
3596,299,Dumb,Factory,1201.3168547125479
3597,299,Dumber,Retail,-3450.772743608878
3598,299,Dumber,Wholesale,-4270.069699296196
3599,299,Dumber,Regional Warehouse,-5530.676087069574
3600,299,Dumber,Factory,-3450.772743608878
